1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.44,13,410.02,22-11-2014 21:16:47,22-11-2014 21:16:21,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.46,8,716.28,22-11-2014 21:16:30,22-11-2014 21:16:14,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.48,15,744.7,22-11-2014 21:16:07,22-11-2014 21:15:59,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.5,48,16082.06,22-11-2014 21:15:48,22-11-2014 21:14:21,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.52,54,5284.62,22-11-2014 21:15:47,22-11-2014 21:13:07,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.54,63,3513.86,22-11-2014 21:14:44,22-11-2014 21:11:21,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.56,51,5657.1,22-11-2014 21:12:49,22-11-2014 21:10:02,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.58,112,11792.22,22-11-2014 21:12:16,22-11-2014 20:50:47,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.6,204,41533.68,22-11-2014 21:09:48,22-11-2014 20:50:08,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.62,118,16449.46,22-11-2014 21:07:41,22-11-2014 20:47:16,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.64,74,9482.5,22-11-2014 21:06:19,22-11-2014 20:46:10,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.66,33,2626.32,22-11-2014 20:49:32,22-11-2014 20:45:59,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.68,22,1713.82,22-11-2014 20:46:43,22-11-2014 20:45:43,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.7,21,3028.58,22-11-2014 20:45:58,22-11-2014 20:45:00,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.72,45,3134.28,22-11-2014 20:45:10,22-11-2014 20:41:18,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.74,56,1492.98,22-11-2014 20:44:38,22-11-2014 20:40:50,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.76,21,1076.9,22-11-2014 20:42:29,22-11-2014 20:40:30,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.78,15,502.2,22-11-2014 20:43:33,22-11-2014 20:40:01,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.8,28,1586.74,22-11-2014 20:42:14,22-11-2014 20:39:09,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.82,20,1552.22,22-11-2014 20:42:40,22-11-2014 20:39:09,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.84,16,603.4,22-11-2014 20:38:56,22-11-2014 20:38:00,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.86,20,1529.06,22-11-2014 20:38:22,22-11-2014 20:37:48,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.88,21,534.62,22-11-2014 20:37:40,22-11-2014 20:36:41,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.9,36,2455.92,22-11-2014 20:37:07,22-11-2014 20:35:26,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.92,32,1794.66,22-11-2014 20:37:07,22-11-2014 20:32:39,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.94,26,1266.4,22-11-2014 20:36:11,22-11-2014 20:32:39,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.96,36,3089.1,22-11-2014 20:34:44,22-11-2014 20:32:39,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,2.98,30,4964.74,22-11-2014 20:33:56,22-11-2014 20:32:20,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.05,50,9237.34,22-11-2014 20:31:55,22-11-2014 20:28:59,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.1,73,7957.12,22-11-2014 20:31:05,22-11-2014 20:27:33,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.15,29,11349.48,22-11-2014 20:28:23,22-11-2014 20:26:48,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.2,56,10962.62,22-11-2014 20:27:00,22-11-2014 20:25:17,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.25,41,8225.72,22-11-2014 20:26:04,22-11-2014 20:22:22,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.3,93,20911.9,22-11-2014 20:24:45,22-11-2014 20:21:41,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.35,64,10333.94,22-11-2014 20:22:25,22-11-2014 20:18:30,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.4,148,25330.74,22-11-2014 20:21:20,22-11-2014 20:06:14,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.4,659,100806.28,22-11-2014 20:02:39,16-11-2014 09:26:37,0,PE
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.45,163,8847.3,22-11-2014 20:17:44,22-11-2014 20:04:07,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.45,886,404050.08,22-11-2014 20:03:30,16-11-2014 22:31:52,0,PE
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.5,36,2459.76,22-11-2014 20:10:43,22-11-2014 20:04:53,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,3.5,50,1972.84,22-11-2014 20:03:25,21-11-2014 15:10:28,0,PE
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.1,131,8068.28,22-11-2014 21:24:37,22-11-2014 21:19:38,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.2,158,9704.82,22-11-2014 21:33:17,22-11-2014 21:20:01,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.3,84,4173.06,22-11-2014 21:27:09,22-11-2014 21:19:56,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.4,96,4038.28,22-11-2014 21:33:17,22-11-2014 21:24:58,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.5,52,1264.26,22-11-2014 21:33:21,22-11-2014 21:19:22,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.6,69,2202.04,22-11-2014 21:33:58,22-11-2014 21:27:39,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.7,190,8037.88,22-11-2014 21:36:44,22-11-2014 21:27:54,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.8,149,4148.7,22-11-2014 21:37:03,22-11-2014 21:28:27,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,4.9,120,4236.18,22-11-2014 21:38:04,22-11-2014 21:29:03,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.1,60,1791.82,22-11-2014 21:41:07,22-11-2014 21:38:12,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.2,44,1462.18,22-11-2014 21:41:11,22-11-2014 21:38:46,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.3,32,1135.7,22-11-2014 21:41:11,22-11-2014 21:38:46,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.4,6,41.08,22-11-2014 21:40:07,22-11-2014 21:40:07,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.5,14,843.02,22-11-2014 21:41:24,22-11-2014 21:40:07,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.6,7,105.2,22-11-2014 21:42:22,22-11-2014 21:42:01,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.7,51,1715.92,22-11-2014 21:43:31,22-11-2014 21:41:25,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.8,36,683.26,22-11-2014 21:43:31,22-11-2014 21:42:23,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,5.9,19,786.1,22-11-2014 21:43:36,22-11-2014 21:42:32,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,6.2,28,897.68,22-11-2014 21:45:09,22-11-2014 21:43:50,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,6.4,27,355.12,22-11-2014 21:45:10,22-11-2014 21:44:04,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,6.6,10,118.02,22-11-2014 21:45:27,22-11-2014 21:44:22,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,6.8,13,219.02,22-11-2014 21:46:04,22-11-2014 21:45:27,0,IP
1,2254399,11/22/2014 09:11:22,English Soccer/Barclays Premiership/Fixtures 22 November/A Villa v Tottenham,22-11-2014 20:00,Match Odds,22-11-2014 20:03:37,34,The Draw,7.2,12,154.58,22-11-2014 21:47:00,22-11-2014 21:46:23,0,IP
